candidate,stage,covariate,mean_broad,mean_specialized,smd,source_artifact
primary_leaves_255,raw,choice_set_id=2019106,0.0002231875630654,0.0001593139759838,-0.0046191535852008,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019107,0.0002060850678113,0.0001569092367237,-0.0036505385533065,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019108,0.0001111662191513,0.0001232428870818,0.0011155791860433,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019109,0.0001291238391681,0.0001298559200472,6.433825397078263e-05,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019110,0.0001778659506421,0.0001310582896772,-0.0037665198222827,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019111,0.0001410955858459,0.0001743435963597,0.0026476310986439,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019112,0.0001787210754049,0.00026993198195,0.0060905594308348,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019113,0.0001368199620324,0.0001226417022668,-0.0012448860023275,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019114,0.0003283679088779,0.0003294492786383,5.963593652434685e-05,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019115,0.0001821415744557,0.000215825348597,0.0023881179802154,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019116,0.0001787210754049,0.0002945805593663,0.0075323771906457,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019117,8.978810008380222e-05,7.154099298898269e-05,-0.0020317506787935,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019118,9.40637238973166e-05,7.454691706415003e-05,-0.0021256894868731,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019119,0.0002009543192351,9.919549448052222e-05,-0.0083071944892952,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019120,0.0001325443382189,0.0005440722576052,0.0223791527776361,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019121,0.0002248978125908,0.0001220405174517,-0.007810250052739,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019122,0.0001881274477946,0.0001815578141401,-0.0004832593174938,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019123,0.0002343041849805,0.0002176289030421,-0.0011094308908798,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019124,0.0001308340886935,6.973743854388228e-05,-0.0061012884129589,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019125,0.0001710249525405,0.0001340642137524,-0.0029927873649377,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019126,0.0001795762001676,0.0002092123156316,0.0021257981440482,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019127,0.0001889825725573,0.0002470869589787,0.003935448533412,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019128,0.0002420003078449,0.0002500928830539,0.0005159783906107,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019130,0.0002308836859297,0.0002013969130362,-0.002005887297678,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019131,0.0001282687144054,0.0001358677681975,0.000661285538634,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019132,0.0001231379658292,0.000485757330547,0.0207866381589924,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019133,0.0002591028030989,0.0001346653985674,-0.0088693674644898,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019134,0.0001385302115578,0.0001557068670936,0.0014162403437449,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019135,0.0001855620735065,0.0001713376722845,-0.0010649143693783,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019136,0.0001641839544389,0.0002669260578748,0.0069987240025379,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019137,0.0002625233021497,0.0001076120818909,-0.0113884547849852,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019138,0.0002009543192351,0.0001256476263419,-0.0058935441163806,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019139,0.000181286449693,0.000108213266706,-0.0060741063117193,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019140,0.0002514066802346,0.0001244452567119,-0.009262406850719,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019141,0.0001239930905919,0.000145486725238,0.0018517876603464,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019142,6.3279232440013e-05,0.0002669260578748,0.0158507611688634,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019143,0.0001607634553881,0.0001815578141401,0.0015895745304137,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019144,0.0001564878315746,0.0001136239300413,-0.0036886293401224,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019145,0.0002189119392519,0.0001130227452262,-0.0082201555075959,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019146,0.0002052299430486,0.0003546990408697,0.0089343934112478,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019147,9.235347437191088e-05,5.290426372294518e-05,-0.0046291431608674,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019148,0.0001043252210497,9.258246151515408e-05,-0.0011835191543149,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019149,0.0001684595782524,0.0001148262996713,-0.0045068047514123,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019150,0.0001658942039643,0.0001971886193309,0.0023228368450048,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019151,0.0002018094439978,0.0004484838720149,0.0136824938497963,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019152,0.0001282687144054,0.0001466890948681,0.0015711243286548,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019153,3.762548955892665e-05,4.7493600387643966e-05,0.0015126724473409,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019154,0.0001325443382189,6.252322076348067e-05,-0.0070904764666302,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019155,0.0003454704041319,0.0006456724913459,0.0134889481446918,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019156,0.0002377246840314,0.0005560959539059,0.0159840838507837,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019157,0.0001975338201843,0.0001941826952558,-0.0002394761196156,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019158,0.0001804313249303,0.0001148262996713,-0.0053998934023371,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019159,0.0002180568144892,0.0003144196582625,0.0059065530459617,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019160,8.380222674488207e-05,8.176113484455164e-05,-0.000224343462557,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019161,0.0001906928220827,0.0001539033126485,-0.0028029905757243,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019162,0.0002650886764378,7.154099298898269e-05,-0.0149202265307605,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019163,0.0004515058747071,0.00036071088902,-0.0045064047248285,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019164,0.0004326931299276,0.0002645213186147,-0.0090087623086478,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019165,0.0001513570829984,0.0003011935923317,0.0099621611880335,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019167,6.3279232440013e-05,7.154099298898269e-05,0.0010062937385068,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019168,0.0001026149715243,0.000161718715244,0.0051414293025511,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019169,0.0001180072172529,0.0001316594744923,0.001221986329056,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019170,0.000206940192574,0.0001743435963597,-0.0023610478248906,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019171,0.0001086008448632,8.176113484455164e-05,-0.0027512103143144,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019172,0.0002163465649638,0.0002969852986265,0.0050340404710191,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019173,9.064322484650512e-05,0.0002717355363951,0.0134549726128098,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019174,0.0001641839544389,0.0002867651567709,0.008164464261348,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019175,4.104598860973816e-05,5.350544853797865e-05,0.0018121351840543,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019176,0.0001445160848967,0.0001034037881857,-0.0036928249886829,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019177,0.0001770108258794,0.0001575104215387,-0.0015079370336717,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019178,0.000212926065913,0.0002362656323081,0.0015575458076662,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019179,0.0002283183116416,0.0001917779559956,-0.0025215020038745,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019180,0.0001111662191513,9.077890707005366e-05,-0.002028992450837,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019182,0.000230028561167,0.0001328618441223,-0.0072141806573683,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019183,8.123685245677344e-05,6.913625372884881e-05,-0.0013955750761778,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019184,0.0001658942039643,0.0002621165793545,0.0065782828201471,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019185,0.0001316892134562,0.0001316594744923,-2.5918140921111597e-06,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019186,8.465735150758496e-05,6.0719666318380265e-05,-0.0028077955653485,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019187,7.952660293136769e-05,6.0719666318380265e-05,-0.0022459645723181,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019188,0.0001068905953378,0.0002146229789669,0.0084976813310866,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019189,0.0001222828410665,0.0001863672926603,0.0051590459260181,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019190,0.0001522122077611,0.0001124215604112,-0.0034594157308318,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019191,0.0001479365839475,0.000161718715244,0.0011077093258985,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019192,0.000135109712507,6.492796002361454e-05,-0.0070179085333023,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019193,0.0001864171982692,0.000126849995972,-0.0047599236577913,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019194,0.0001633288296762,0.0002789497541755,0.0077759737865699,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019195,0.0001316892134562,0.0001202369630066,-0.0010204614382442,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019196,0.0001385302115578,9.3784831145221e-05,-0.0041519364465151,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019197,9.235347437191088e-05,4.268412186737622e-05,-0.006044951110256,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019198,0.0001171520924902,0.0001238440718968,0.0006096642313559,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019199,0.0001162969677275,8.957653743998673e-05,-0.0026337887969821,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019200,0.0001701698277778,0.0002494916982388,0.0054765311697626,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019201,0.0002009543192351,0.0001520997582034,-0.0036773804875215,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019202,0.0002565374288108,0.0002741402756552,0.0010807871584956,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019203,0.0004326931299276,0.0001887720319205,-0.0138399287223194,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019204,0.000206940192574,0.0002386703715682,0.0021259762721099,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019205,0.0001795762001676,0.0002452834045336,0.0045087120951977,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019206,0.0001556327068119,0.0001334630289374,-0.0018441027389435,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019207,0.0002266080621162,0.0002122182397068,-0.0009715648819974,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019208,0.0001188623420157,8.657061336481939e-05,-0.0031863545021455,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019209,0.0002343041849805,0.0005633101716863,0.0164787276230565,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019210,0.0001068905953378,0.0001178322237465,0.0010322807540105,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019211,0.000135109712507,0.0002609142097245,0.0089412408957409,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019212,0.0001231379658292,0.0001166298541164,-0.0005944298403011,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019213,0.0001282687144054,0.0001647246393191,0.0030122189801609,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019214,0.000103470096287,0.0002224383815623,0.0093204842040299,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019215,0.0001881274477946,0.0002272478600826,0.002714835918582,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019216,0.0004395341280292,0.0004352578060842,-0.0002045163385841,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019217,0.0001342545877443,9.859430966548877e-05,-0.0033051296954634,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019218,0.0001881274477946,0.0001250464415269,-0.0050414587993499,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019219,0.000166749328727,0.0001749447811747,0.0006270559740458,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019220,0.0001188623420157,0.0001773495204348,0.0048062666534917,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019222,0.0001214277163038,0.0001593139759838,0.003197969454457,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019223,0.0002642335516751,0.0003174255823376,0.00311954304239,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019224,0.0001171520924902,9.318364633018754e-05,-0.0023373377702746,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019225,7.183048006704178e-05,0.0003462824534592,0.0189845155955945,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019226,0.0001547775820492,0.0001334630289374,-0.0017755999054689,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019227,0.0001718800773032,0.0002260454904525,0.003840432575418,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019228,0.0003138307879119,0.0002206348271172,-0.0057018003242381,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019229,0.0001051803458124,0.0001647246393191,0.0051260215131139,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019230,0.0002137811906757,0.0001713376722845,-0.0030589424483956,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019231,0.0001111662191513,0.0002374680019382,0.0095671436772979,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019232,0.0003266576593524,0.0001322606593073,-0.0128349929514172,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019233,1.111662191513742e-05,3.667227371704154e-05,0.005228115040703,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019234,4.275623813514392e-06,1.202369630066936e-05,0.0027141015802034,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019235,0.0001949684458962,0.0002795509389905,0.005491887903439,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019236,3.334986574541226e-05,1.743435963597057e-05,-0.0031584724325944,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019237,0.0002591028030989,0.0001755459659897,-0.005668611635931,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019238,4.788698671136119e-05,0.0001527009430185,0.0104666919096709,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019239,0.0001393853363205,0.0002218371967473,0.0061357733234578,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019240,0.0003411947803184,0.0001995933585911,-0.0086125505282307,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019241,0.0002120709411503,5.891611187327986e-05,-0.0131586169859979,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019242,0.0002975834174206,0.0002068075763715,-0.005716867967971,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019243,0.0002231875630654,0.0003216338760429,0.005965522005503,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019244,0.000181286449693,0.000180956629325,-2.450934781510592e-05,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019245,0.0003018590412341,0.0002308549689728,-0.0043512102611615,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019246,0.0001556327068119,0.0001148262996713,-0.0035093175418482,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019247,0.0001770108258794,0.0002320573386029,0.0038493924551345,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019248,0.0001086008448632,0.0001190345933766,0.0009780480557098,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019249,0.0001316892134562,0.0001034037881857,-0.0026090581339761,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019250,5.558310957568709e-05,5.530900298307905e-05,-3.6812574465397424e-05,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019251,0.0002274631868789,0.0001406772467178,-0.006397345503311,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019252,9.833934771083102e-05,0.0002591106552794,0.0120271452227543,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019253,0.0002394349335568,0.0002410751108284,0.0001058294964444,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019254,0.0001205725915411,9.138009188508711e-05,-0.0028358958182572,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019255,9.919447247353387e-05,8.356468928965205e-05,-0.001635115221665,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019256,0.0001941133211335,0.0002128194245218,0.0013115392402339,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019257,0.0001299789639308,0.000162921084874,0.0027223191550397,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019258,0.0002000991944724,0.0003138184734474,0.0070951381966706,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019259,0.0001564878315746,0.0004304483275639,0.0159950326987425,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019260,0.0002137811906757,0.000198390988961,-0.001072172812531,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019261,0.0001197174667784,0.0001671293785793,0.0039592180782223,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019262,2.9074241931897865e-05,2.104146852617138e-05,-0.001604719571736,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019263,0.0001924030716081,0.0001256476263419,-0.0052940687220466,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019264,0.0001658942039643,0.0001070108970759,-0.0050411819786517,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019265,0.0001650390792016,0.0001202369630066,-0.0037515662075126,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019266,0.0001864171982692,9.138009188508711e-05,-0.0080645083191288,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019267,0.0001616185801508,0.0001136239300413,-0.0040914840991341,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019268,0.0001239930905919,0.0001713376722845,0.0038964026463675,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019269,0.0001402404610832,8.176113484455164e-05,-0.0055509215228593,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019270,0.000339484530793,0.0001436831707929,-0.0125991961460166,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019271,0.0001137315934394,8.23623196595851e-05,-0.0031681755823724,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019272,0.0001992440697097,0.000162921084874,-0.0026994974192748,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019273,0.000244565682133,0.0002873663415859,0.0026247958177631,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019274,6.498948196541876e-05,8.957653743998673e-05,0.0027969307571181,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019275,0.0005601067195703,0.0007857485532487,0.0087013316447372,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019276,9.320859913461374e-05,0.0001364689530125,0.0040371195780629,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019277,0.000135109712507,8.657061336481939e-05,-0.0046107158480551,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019278,0.0002787706726411,0.0001911767711806,-0.0057150104038293,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019279,0.000135109712507,6.913625372884881e-05,-0.0065287794507859,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019280,0.0001624737049135,0.0002230395663774,0.0043628082323327,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019281,0.0001958235706589,0.000162921084874,-0.002456915779034,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019282,0.0004164457594363,0.0002615153945395,-0.0084164045610695,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019283,4.9597236236766944e-05,9.258246151515408e-05,0.0050983806860491,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019284,0.0001376750867951,0.0001220405174517,-0.0013720824244021,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019285,1.2826871440543176e-05,3.607108890200808e-05,0.0047010088033723,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019286,0.0001154418429648,0.0003252409849331,0.0141356030355951,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019287,0.0001924030716081,0.0001839625534002,-0.0006153469060753,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019288,0.0002411451830822,0.0001851649230303,-0.0038347246452692,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019289,0.0001787210754049,0.0001791530748799,3.229772342496073e-05,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019290,0.0002813360469292,0.0008260279358559,0.0231563486812067,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019291,0.0003420499050811,0.0003703298460606,0.0014987016819492,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019292,0.0002539720545227,0.0002783485693604,0.0014943691391695,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019293,0.0001068905953378,8.777298299488632e-05,-0.0019378833789549,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019294,0.0002206221887773,8.115995002951818e-05,-0.0113544115364535,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019295,0.0001017598467616,0.0008013793584396,0.0329349129404438,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019296,0.0001231379658292,8.657061336481939e-05,-0.0035712798151098,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019297,0.0002206221887773,0.0003324552027135,0.0067259647684007,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019298,0.0002052299430486,0.000323437430488,0.0072715836923862,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019299,7.610610388055617e-05,4.50888611275101e-05,-0.0039846476024918,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019300,0.0001197174667784,0.0001839625534002,0.0052141228225148,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019301,0.0001479365839475,0.0001484926493132,4.567857166991214e-05,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019302,9.064322484650512e-05,4.088056742227582e-05,-0.0061366693812554,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019303,0.0001701698277778,0.0001406772467178,-0.0023658567424113,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019304,0.0002514066802346,0.0001569092367237,-0.0066142958145699,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019305,0.0004010535137076,0.0003312528330834,-0.0036484508709805,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019306,0.0001308340886935,4.569004594254357e-05,-0.0090633937005198,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019307,0.0001624737049135,0.0003991867171822,0.0141277188597876,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019308,0.0002864667955054,0.0002585094704643,-0.0016938741992266,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019309,8.722272579569359e-05,7.635047150925043e-05,-0.0012022543766735,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019310,0.0002154914402011,9.138009188508711e-05,-0.0100204439307517,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019311,0.0003352089069795,0.0002464857741637,-0.005203181260023,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019312,0.0001838518239811,0.0001172310389315,-0.005430202411436,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019313,0.0001274135896427,0.0001713376722845,0.0035941480601213,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019314,0.0002813360469292,0.0003102113645572,0.0016792346143957,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019315,0.0001385302115578,0.0001166298541164,-0.0019390444189765,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019316,0.0001539224572865,0.0001827601837701,0.0022228107052725,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019317,0.0001633288296762,0.0001412784315328,-0.0017868765754772,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019318,0.00012655846488,0.0003023959619618,0.012008128312648,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019319,0.0001975338201843,0.0007448679858264,0.0252223982315557,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019320,6.755485625352739e-05,9.919549448052222e-05,0.0034653380902322,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019321,0.0001795762001676,0.0003174255823376,0.008745788466868,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019322,0.0001274135896427,0.0006703210687623,0.0271918250831588,results/qss_v3/balance.csv
primary_leaves_255,raw,choice_set_id=2019323,0.0001932581963708,0.0001899744015505,-0.0002372473694135,results/qss_v3/balance.csv
