candidate,stage,covariate,mean_broad,mean_specialized,smd
primary_leaves_63,raw,choice_set_id=2015215,0.00012365178875328408,0.00019985974754558203,0.005992492763091209
primary_leaves_63,raw,choice_set_id=2015216,0.0001900332753471524,0.00015646914446002804,-0.0025502058945545652
primary_leaves_63,raw,choice_set_id=2015217,0.0002121604375451085,0.00014244389901823282,-0.005236230850543128
primary_leaves_63,raw,choice_set_id=2015218,0.00014968374428029127,7.012622720897616e-05,-0.007589261495706684
primary_leaves_63,raw,choice_set_id=2015219,0.00022712881197313762,0.00014332047685834502,-0.006158573262696831
primary_leaves_63,raw,choice_set_id=2015220,0.00014187415762218912,8.76577840112202e-05,-0.00506116167966754
primary_leaves_63,raw,choice_set_id=2015222,0.00012169939208875856,0.0002173913043478261,0.007349741184168612
primary_leaves_63,raw,choice_set_id=2015223,0.0003169390585413124,0.00028357293127629734,-0.0019258629099760454
primary_leaves_63,raw,choice_set_id=2015224,6.638148659386831e-05,4.777349228611501e-05,-0.002463087596708134
primary_leaves_63,raw,choice_set_id=2015225,6.703228548204349e-05,0.0001818899018232819,0.010296171684052098
primary_leaves_63,raw,choice_set_id=2015226,0.00010282622433167835,9.072580645161291e-05,-0.001230092011505074
primary_leaves_63,raw,choice_set_id=2015227,0.00017766809647182399,0.00023229312762973353,0.00381575613250612
primary_leaves_63,raw,choice_set_id=2015228,0.0003084786729950351,0.00022834852734922862,-0.004891626235349867
primary_leaves_63,raw,choice_set_id=2015229,0.0001301597776350359,0.00023492286115007013,0.007754799731274978
primary_leaves_63,raw,choice_set_id=2015230,0.00017571569980729846,9.1164095371669e-05,-0.007319996778791397
primary_leaves_63,raw,choice_set_id=2015231,0.00025836715860554625,0.00028357293127629734,0.0015314342265874072
primary_leaves_63,raw,choice_set_id=2015232,0.00038071734958247997,0.00018495792426367463,-0.011641873206315009
primary_leaves_63,raw,choice_set_id=2015235,0.00028635151079707896,0.00024018232819074332,-0.00284584770202113
primary_leaves_63,raw,choice_set_id=2015236,4.946071550131364e-05,2.1476157082748948e-05,-0.00469900966241144
primary_leaves_63,raw,choice_set_id=2015237,0.00020435085088700634,0.00013981416549789622,-0.0049201345227793455
primary_leaves_63,raw,choice_set_id=2015238,3.774633551416041e-05,5.610098176718093e-05,0.0026795425929339203
primary_leaves_63,raw,choice_set_id=2015239,0.00010998501210160532,0.00012403576437587657,0.0012990111185079087
primary_leaves_63,raw,choice_set_id=2015240,0.00028114511969167753,0.0001753155680224404,-0.007006038086131902
primary_leaves_63,raw,choice_set_id=2015241,7.809586658102153e-05,4.7335203366058904e-05,-0.00388438767322886
primary_leaves_63,raw,choice_set_id=2015242,0.00043863845063007095,0.00023448457223001402,-0.01113025798769915
primary_leaves_63,raw,choice_set_id=2015243,0.00020370005199883118,0.00027436886395511924,0.004571414284916214
primary_leaves_63,raw,choice_set_id=2015244,0.00034427261184466994,0.0002862026647966339,-0.0032711574020263486
primary_leaves_63,raw,choice_set_id=2015245,0.0002251764153086121,0.00015471598877980365,-0.005112962765888697
primary_leaves_63,raw,choice_set_id=2015246,0.00016595371648467076,0.00016172861150070127,-0.0003301122029262742
primary_leaves_63,raw,choice_set_id=2015247,0.0001203977943124082,0.00015778401122019635,0.0031702456061036425
primary_leaves_63,raw,choice_set_id=2015248,7.874666546919671e-05,0.00010869565217391305,0.0030937426176856275
primary_leaves_63,raw,choice_set_id=2015249,0.00010282622433167835,8.458976157082749e-05,-0.001883964990582203
primary_leaves_63,raw,choice_set_id=2015250,7.939746435737189e-05,3.0241935483870968e-05,-0.006639239621481027
primary_leaves_63,raw,choice_set_id=2015251,0.00024470038195386744,0.00014595021037868162,-0.007066489897768569
primary_leaves_63,raw,choice_set_id=2015252,7.874666546919671e-05,0.00011921458625525947,0.00406778683228653
primary_leaves_63,raw,choice_set_id=2015253,0.00017636649869547363,0.0001788218793828892,0.00018426507543486574
primary_leaves_63,raw,choice_set_id=2015254,0.0001360169676286125,0.00011220196353436185,-0.0021378410282614844
primary_leaves_63,raw,choice_set_id=2015255,6.117509548846686e-05,6.004558204768583e-05,-0.0001450879052291926
primary_leaves_63,raw,choice_set_id=2015256,0.00018808087868262685,0.00015252454417952313,-0.002724856206072439
primary_leaves_63,raw,choice_set_id=2015257,6.507988881751795e-05,8.196002805049088e-05,0.001968745478627816
primary_leaves_63,raw,choice_set_id=2015258,0.0001613981242674445,0.0002217741935483871,0.004362399246209017
primary_leaves_63,raw,choice_set_id=2015259,9.631823544992656e-05,0.00015120967741935485,0.004934415837537694
primary_leaves_63,raw,choice_set_id=2015260,0.0002492559741710937,0.00014682678821879383,-0.007279333768502755
primary_leaves_63,raw,choice_set_id=2015261,8.20006599100726e-05,6.223702664796634e-05,-0.0023273321301939365
primary_leaves_63,raw,choice_set_id=2015262,4.555592217226256e-06,3.0241935483870968e-05,0.006158130983302237
primary_leaves_63,raw,choice_set_id=2015263,0.0001425249565103643,0.00010869565217391305,-0.003018618333902654
primary_leaves_63,raw,choice_set_id=2015264,0.00013536616874043733,0.00013061009817671808,-0.00041244945427241586
primary_leaves_63,raw,choice_set_id=2015265,0.00016009652649109414,0.00011220196353436185,-0.004104961394828723
primary_leaves_63,raw,choice_set_id=2015266,0.00015358853760934235,0.00010650420757363254,-0.00412910988318882
primary_leaves_63,raw,choice_set_id=2015267,0.00013081057652321106,9.554698457223002e-05,-0.003314890726516222
primary_leaves_63,raw,choice_set_id=2015268,0.00011454060431883159,0.00015734572230014025,0.003671531563940068
primary_leaves_63,raw,choice_set_id=2015269,0.00038136814847065513,9.423211781206172e-05,-0.01862310605278175
primary_leaves_63,raw,choice_set_id=2015270,0.00019719206311707936,0.00015296283309957924,-0.0033429732584037736
primary_leaves_63,raw,choice_set_id=2015271,7.744506769284635e-05,5.390953716690042e-05,-0.002904230346392063
primary_leaves_63,raw,choice_set_id=2015272,0.0001203977943124082,0.00011001051893408135,-0.0009678156476303518
primary_leaves_63,raw,choice_set_id=2015273,0.00019068407423532757,0.000303734221598878,0.007191100505094091
primary_leaves_63,raw,choice_set_id=2015274,5.857189993576615e-05,5.390953716690042e-05,-0.000621717175812668
primary_leaves_63,raw,choice_set_id=2015275,0.0005284486971982457,0.0005789796633941094,0.0021480050637643624
primary_leaves_63,raw,choice_set_id=2015276,6.182589437664204e-05,6.004558204768583e-05,-0.00022807274849864212
primary_leaves_63,raw,choice_set_id=2015277,6.638148659386831e-05,5.4347826086956524e-05,-0.0015488866174369971
primary_leaves_63,raw,choice_set_id=2015278,0.0002850499130207286,0.00014551192145862552,-0.009511332493097466
primary_leaves_63,raw,choice_set_id=2015279,0.00011649300098335712,6.442847124824685e-05,-0.005474357588611904
primary_leaves_63,raw,choice_set_id=2015280,0.00012755658208233518,0.0001262272089761571,-0.00011802051428646496
primary_leaves_63,raw,choice_set_id=2015281,0.0001737633031427729,0.00011614656381486677,-0.004785914091606059
primary_leaves_63,raw,choice_set_id=2015282,0.00034427261184466994,0.0002248422159887798,-0.00708099749497534
primary_leaves_63,raw,choice_set_id=2015283,7.679426880467117e-05,5.2156381486676016e-05,-0.0030684652293338725
primary_leaves_63,raw,choice_set_id=2015284,0.00011128660987795568,0.00011833800841514726,0.0006581213675356727
primary_leaves_63,raw,choice_set_id=2015285,1.3015977763503589e-05,7.889200561009818e-06,-0.0015857506945978028
primary_leaves_63,raw,choice_set_id=2015286,9.17626432327003e-05,0.0005535589060308556,0.02571480873220797
primary_leaves_63,raw,choice_set_id=2015287,0.00015098534205664163,0.00016392005610098176,0.0010308987852040196
primary_leaves_63,raw,choice_set_id=2015288,0.00021346203532145885,0.0002265953716690042,0.0008854891077388926
primary_leaves_63,raw,choice_set_id=2015289,0.00018287448757722542,0.000251577840112202,0.004661977988139605
primary_leaves_63,raw,choice_set_id=2015290,0.0001548901353856927,0.0003747370266479663,0.013511937383203153
primary_leaves_63,raw,choice_set_id=2015291,0.00024470038195386744,0.0002620967741935484,0.001092979964848913
primary_leaves_63,raw,choice_set_id=2015292,0.00021020804088058297,0.00050359396914446,0.015533023737593177
primary_leaves_63,raw,choice_set_id=2015293,0.00010282622433167835,0.0001757538569424965,0.006179657489362338
primary_leaves_63,raw,choice_set_id=2015294,0.00011584220209518195,7.056451612903226e-05,-0.004690183932304003
primary_leaves_63,raw,choice_set_id=2015295,7.484187214014564e-05,0.0002226507713884993,0.012120422033932573
primary_leaves_63,raw,choice_set_id=2015296,0.00020370005199883118,0.00011921458625525947,-0.0066495246024651415
primary_leaves_63,raw,choice_set_id=2015297,0.00018287448757722542,0.00025902875175315567,0.005123833880083322
primary_leaves_63,raw,choice_set_id=2015298,0.00010673101766072942,0.00019328541374474053,0.0070675175529640345
primary_leaves_63,raw,choice_set_id=2015299,5.987349771211651e-05,2.629733520336606e-05,-0.005115365701684042
primary_leaves_63,raw,choice_set_id=2015300,0.00012885817985868554,0.0001827664796633941,0.004319063347227229
primary_leaves_63,raw,choice_set_id=2015301,0.0001620489231556197,0.00014463534361851334,-0.0014063412359538493
primary_leaves_63,raw,choice_set_id=2015302,0.00010412782210802871,5.610098176718093e-05,-0.0053659630589133886
primary_leaves_63,raw,choice_set_id=2015303,0.0001386201631813132,0.0001415673211781206,0.000249014408642333
primary_leaves_63,raw,choice_set_id=2015304,0.00020695404643970706,0.00012359747545582047,-0.0064844542868105134
primary_leaves_63,raw,choice_set_id=2015305,0.00017896969424817434,0.00011088709677419356,-0.005655780992184179
primary_leaves_63,raw,choice_set_id=2015306,6.96354810347442e-05,2.235273492286115e-05,-0.006972109803223143
primary_leaves_63,raw,choice_set_id=2015307,0.00017636649869547363,0.00027831346423562415,0.00676220367812715
primary_leaves_63,raw,choice_set_id=2015308,0.0003859237406878814,0.00018451963534361852,-0.011927425503615648
primary_leaves_63,raw,choice_set_id=2015309,8.134986102189743e-05,9.598527349228612e-05,0.0015543254429554755
primary_leaves_63,raw,choice_set_id=2015310,0.00016595371648467076,0.0001227208976157083,-0.0035987883177238727
primary_leaves_63,raw,choice_set_id=2015311,0.0004340828584128447,0.00032827840112201965,-0.005420295144621445
primary_leaves_63,raw,choice_set_id=2015312,0.0003703045673716771,0.00020380434782608695,-0.009828794369824402
primary_leaves_63,raw,choice_set_id=2015313,9.82706321144521e-05,0.00029102384291725104,0.013817521037165915
primary_leaves_63,raw,choice_set_id=2015314,0.0002915579019024804,0.00029759817671809257,0.00035198203479910493
primary_leaves_63,raw,choice_set_id=2015315,0.00019328726978802828,9.29172510518934e-05,-0.008391037404709572
primary_leaves_63,raw,choice_set_id=2015316,0.00012755658208233518,0.00011001051893408135,-0.0016100059187403085
primary_leaves_63,raw,choice_set_id=2015317,9.436583878540102e-05,9.247896213183731e-05,-0.00019522628465640988
primary_leaves_63,raw,choice_set_id=2015318,0.00014642974983941536,0.00024719495091164094,0.007183398251935771
primary_leaves_63,raw,choice_set_id=2015319,0.0001203977943124082,0.00014726507713884993,0.0023225979291154543
primary_leaves_63,raw,choice_set_id=2015320,3.774633551416041e-05,0.0004084852734922861,0.024824753291394656
primary_leaves_63,raw,choice_set_id=2015321,6.573068770569313e-05,0.00014814165497896214,0.00796983566365473
primary_leaves_63,raw,choice_set_id=2015322,0.00015619173316204306,0.00032608695652173916,0.010942234034209514
primary_leaves_63,raw,choice_set_id=2015323,0.00016009652649109414,0.00016304347826086958,0.00023186102569073625
primary_leaves_63,raw,choice_set_id=2015324,0.00014708054872759055,0.00029365357643758766,0.009874926429357472
primary_leaves_63,raw,choice_set_id=2015325,0.00020435085088700634,0.00020292776998597476,-9.973394682843665e-05
primary_leaves_63,raw,choice_set_id=2015326,6.573068770569313e-05,0.00014375876577840113,0.007624488747803609
primary_leaves_63,raw,choice_set_id=2015327,0.00011193740876613087,0.00014463534361851334,0.0028870769991620206
primary_leaves_63,raw,choice_set_id=2015328,0.00010542941988437907,0.00016260518934081347,0.004939261347145907
primary_leaves_63,raw,choice_set_id=2015329,0.00014968374428029127,0.0001314866760168303,-0.0015348370165538996
primary_leaves_63,raw,choice_set_id=2015330,8.52546543509485e-05,8.6781206171108e-05,0.00016460223884429668
primary_leaves_63,raw,choice_set_id=2015331,0.0001386201631813132,4.8211781206171105e-05,-0.009354555678862859
primary_leaves_63,raw,choice_set_id=2015332,4.880991661313846e-05,2.322931276297335e-05,-0.004262359422638713
primary_leaves_63,raw,choice_set_id=2015333,0.0004210668806493411,0.00025289270687237027,-0.00916294578703918
primary_leaves_63,raw,choice_set_id=2015334,0.0001737633031427729,0.0001827664796633941,0.0006743752043292196
primary_leaves_63,raw,choice_set_id=2015336,0.00022062082309138583,0.00015866058906030856,-0.0044997620714128635
primary_leaves_63,raw,choice_set_id=2015337,0.00020304925311065598,0.0002292251051893408,0.0017806690039625435
primary_leaves_63,raw,choice_set_id=2015338,8.785784990364923e-05,6.486676016830295e-05,-0.002631097852727383
primary_leaves_63,raw,choice_set_id=2015339,0.00012690578319416,0.00013674614305750351,0.000857115150547298
primary_leaves_63,raw,choice_set_id=2015340,0.0001646521187083204,0.0001384992987377279,-0.00212440288343455
primary_leaves_63,raw,choice_set_id=2015341,0.0002407955886248164,0.00010299789621318373,-0.010511179423989539
primary_leaves_63,raw,choice_set_id=2015342,0.0001997952586697801,0.00018145161290322582,-0.0013287369182458449
primary_leaves_63,raw,choice_set_id=2015343,0.00015163614094481682,0.00016129032258064516,0.0007718685179917384
primary_leaves_63,raw,choice_set_id=2015344,8.265145879824778e-05,4.47054698457223e-05,-0.004755373583611799
primary_leaves_63,raw,choice_set_id=2015345,0.00018612848201810133,0.0001262272089761571,-0.004793596805286159
primary_leaves_63,raw,choice_set_id=2015346,1.8222368868905025e-05,1.4901823281907433e-05,-0.0008159347498951303
primary_leaves_63,raw,choice_set_id=2015347,0.00017636649869547363,0.0001310483870967742,-0.0036555982513796154
primary_leaves_63,raw,choice_set_id=2015348,0.00010803261543707978,0.0001775070126227209,0.005814862237693918
primary_leaves_63,raw,choice_set_id=2015349,0.00018287448757722542,0.00010168302945301543,-0.006807281664157711
primary_leaves_63,raw,choice_set_id=2015350,0.00030066908633693293,0.0001363078541374474,-0.011120883459407446
primary_leaves_63,raw,choice_set_id=2015351,0.0002342875997430646,0.00023273141654978963,-0.00010184955798119468
primary_leaves_63,raw,choice_set_id=2015352,0.00023038280641401353,0.00028357293127629734,0.0033184826799237
primary_leaves_63,raw,choice_set_id=2015353,0.0001106358109897805,0.00011351683029453015,0.00027215328342464765
primary_leaves_63,raw,choice_set_id=2015354,8.134986102189743e-05,8.6781206171108e-05,0.0005924022365752428
primary_leaves_63,raw,choice_set_id=2015355,9.957222989080245e-05,0.00010255960729312763,0.0002971732266329117
primary_leaves_63,raw,choice_set_id=2015356,9.566743656175138e-05,6.574333800841515e-05,-0.003331102078740203
primary_leaves_63,raw,choice_set_id=2015357,6.96354810347442e-05,3.506311360448808e-05,-0.004778441780793543
primary_leaves_63,raw,choice_set_id=2015358,0.00011844539764788266,0.00014112903225806453,0.001991246779606822
primary_leaves_63,raw,choice_set_id=2015359,0.00016009652649109414,5.040322580645161e-05,-0.010692970554339036
primary_leaves_63,raw,choice_set_id=2015360,0.0001900332753471524,0.00014814165497896214,-0.003221875363226804
primary_leaves_63,raw,choice_set_id=2015361,0.00022843040974948798,0.00025596072931276297,0.0017692162668757909
primary_leaves_63,raw,choice_set_id=2015362,8.004826324554707e-05,4.6020336605890605e-05,-0.004286094146842468
primary_leaves_63,raw,choice_set_id=2015363,0.00012755658208233518,0.00015515427769985976,0.0023213870756998694
primary_leaves_63,raw,choice_set_id=2015364,0.00013146137541138626,8.371318373071528e-05,-0.004603636021818111
primary_leaves_63,raw,choice_set_id=2015365,9.436583878540102e-05,5.347124824684432e-05,-0.004756707469105709
primary_leaves_63,raw,choice_set_id=2015366,0.00023949399084846604,0.0003747370266479663,0.007718518873777104
primary_leaves_63,raw,choice_set_id=2015367,7.223867658744492e-05,7.144109396914446e-05,-9.410408291003652e-05
primary_leaves_63,raw,choice_set_id=2015368,0.00012169939208875856,0.00015690743338008415,0.0029832642338210895
primary_leaves_63,raw,choice_set_id=2015369,0.00015879492871474378,0.00015559256661991586,-0.00025543884563685305
primary_leaves_63,raw,choice_set_id=2015371,0.00014317575539853948,0.00019021739130434782,0.003643812333429168
primary_leaves_63,raw,choice_set_id=2015372,7.028627992291938e-05,4.777349228611501e-05,-0.0029302629012665006
primary_leaves_63,raw,choice_set_id=2015373,0.0001386201631813132,9.554698457223002e-05,-0.003980936249956621
primary_leaves_63,raw,choice_set_id=2015374,0.00027073233748087466,0.00024588008415147265,-0.001546516561385451
primary_leaves_63,raw,choice_set_id=2015375,3.1238346632408616e-05,5.1279803646563815e-05,0.0031201755921938966
primary_leaves_63,raw,choice_set_id=2015376,0.00024600197973021783,0.0002840112201963534,0.00233517103589484
primary_leaves_63,raw,choice_set_id=2015377,7.744506769284635e-05,0.00015559256661991586,0.007240110565174765
primary_leaves_63,raw,choice_set_id=2015378,0.00012104859320058338,6.574333800841515e-05,-0.005723008645695395
primary_leaves_63,raw,choice_set_id=2015379,0.0001171437998715323,7.275596072931276e-05,-0.004555526091919714
primary_leaves_63,raw,choice_set_id=2015380,4.555592217226256e-05,3.418653576437588e-05,-0.0018005950417950263
primary_leaves_63,raw,choice_set_id=2015381,0.00014382655428671465,0.00010606591865357644,-0.0033783563696424775
primary_leaves_63,raw,choice_set_id=2015382,0.0001295089787468607,0.0001292952314165498,-1.8791356402217638e-05
primary_leaves_63,raw,choice_set_id=2015383,0.00022062082309138583,0.00016654978962131838,-0.0038866133312137107
primary_leaves_63,raw,choice_set_id=2015384,0.00022647801308496246,0.00015296283309957924,-0.005337805324005789
primary_leaves_63,raw,choice_set_id=2015385,0.00014773134761576572,0.00015603085553997194,0.0006734936144495027
primary_leaves_63,raw,choice_set_id=2015386,0.00014708054872759055,0.00015077138849929874,0.0003024630459172558
primary_leaves_63,raw,choice_set_id=2015387,0.0003123834663240861,0.00016654978962131838,-0.009425234278885024
primary_leaves_63,raw,choice_set_id=2015388,0.00010933421321343014,0.00016260518934081347,0.0045687799755941266
primary_leaves_63,raw,choice_set_id=2015389,0.00019523966645255383,0.00024325035063113605,0.003242807898142539
primary_leaves_63,raw,choice_set_id=2015390,0.00011454060431883159,9.730014025245442e-05,-0.0016752605295266773
primary_leaves_63,raw,choice_set_id=2015391,0.00012365178875328408,8.283660589060309e-05,-0.004017096058442644
primary_leaves_63,raw,choice_set_id=2015392,6.377829104116759e-05,5.478611500701262e-05,-0.0011679266824229577
primary_leaves_63,raw,choice_set_id=2015393,0.00017831889535999918,0.0003309081346423562,0.009564085346973148
primary_leaves_63,raw,choice_set_id=2015394,7.028627992291938e-05,9.905329593267882e-05,0.0031264356647213447
primary_leaves_63,raw,choice_set_id=2015395,6.247669326481723e-05,9.204067321178121e-05,0.003363617779383367
primary_leaves_63,raw,choice_set_id=2015396,0.00030587547744233436,0.00014682678821879383,-0.010572896567523832
primary_leaves_63,raw,choice_set_id=2015397,0.00037095536625985227,0.0005482994389901823,0.008274033358672075
primary_leaves_63,raw,choice_set_id=2015398,0.00012300098986510892,8.283660589060309e-05,-0.003959286768509126
primary_leaves_63,raw,choice_set_id=2015399,0.00012300098986510892,0.0001310483870967742,0.0007140670321249443
primary_leaves_63,raw,choice_set_id=2015400,0.00010868341432525496,7.626227208976157e-05,-0.003371645487581128
primary_leaves_63,raw,choice_set_id=2015401,0.00012300098986510892,8.897265077138849e-05,-0.0033055096505734158
primary_leaves_63,raw,choice_set_id=2015402,0.00028635151079707896,0.00014112903225806453,-0.009934418288401416
primary_leaves_63,raw,choice_set_id=2015403,0.0001581441298265686,0.00012754207573632538,-0.0025606623559789655
primary_leaves_63,raw,choice_set_id=2015404,0.0004275748695310929,0.00020205119214586256,-0.012712850484038193
primary_leaves_63,raw,choice_set_id=2015405,0.00015163614094481682,8.85343618513324e-05,-0.005758702541303872
primary_leaves_63,raw,choice_set_id=2015406,0.00022582721419678726,0.0001358695652173913,-0.00668994392556626
primary_leaves_63,raw,choice_set_id=2015407,0.00019263647089985312,0.00020906381486676017,0.0011592443013834818
primary_leaves_63,raw,choice_set_id=2015408,0.00019393806867620348,0.0001696178120617111,-0.0018040028392845597
primary_leaves_63,raw,choice_set_id=2015409,0.0004594640150516767,0.0005092917251051894,0.0022645622700286066
primary_leaves_63,raw,choice_set_id=2015410,0.00013796936429313805,0.00018846423562412343,0.003952766258239956
primary_leaves_63,raw,choice_set_id=2015411,0.00019458886756437864,0.00024237377279102385,0.0032331926927946807
primary_leaves_63,raw,choice_set_id=2015412,0.0002564147619410207,0.00018145161290322582,-0.005066883999249481
primary_leaves_63,raw,choice_set_id=2015413,8.720705101547405e-05,8.458976157082749e-05,-0.00028240856126270997
primary_leaves_63,raw,choice_set_id=2015414,9.761983322627692e-05,8.327489481065919e-05,-0.001508413795661675
primary_leaves_63,raw,choice_set_id=2015415,0.0001744141020309481,0.00019591514726507715,0.001580232212767261
primary_leaves_63,raw,choice_set_id=2015416,0.0002635735497109477,0.00015120967741935485,-0.007803320540370578
primary_leaves_63,raw,choice_set_id=2015417,0.00034622500850919544,0.0001314866760168303,-0.013896454136743864
primary_leaves_63,raw,choice_set_id=2015418,0.00020435085088700634,0.00012184431977559608,-0.006461037291829486
primary_leaves_63,raw,choice_set_id=2015419,0.0002941610974551811,0.0002634116409537167,-0.0018418845559490895
primary_leaves_63,raw,choice_set_id=2015420,0.00021346203532145885,0.00015690743338008415,-0.004156296412845467
primary_leaves_63,raw,choice_set_id=2015421,0.0002889547063497797,0.0003278401122019635,0.002214616441350196
primary_leaves_63,raw,choice_set_id=2015422,3.709553662598523e-05,1.709326788218794e-05,-0.0038427856132888395
primary_leaves_63,raw,choice_set_id=2015423,0.00017181090647824736,0.00012710378681626928,-0.003657221290958595
primary_leaves_63,raw,choice_set_id=2015424,0.00038136814847065513,0.0002563990182328191,-0.006999364035951909
primary_leaves_63,raw,choice_set_id=2015425,0.00010022302877897763,0.00010212131837307152,0.00018873563173866083
primary_leaves_63,raw,choice_set_id=2015426,0.00020825564421605742,0.00021695301542777,0.000596551778416407
primary_leaves_63,raw,choice_set_id=2015427,0.00019263647089985312,0.00023404628330995792,0.002835387914706036
primary_leaves_63,raw,choice_set_id=2015428,0.00012104859320058338,0.00010869565217391305,-0.0011526250732758097
primary_leaves_63,raw,choice_set_id=2015429,0.0001711601075900722,0.00010475105189340814,-0.005654436925742456
primary_leaves_63,raw,choice_set_id=2015430,0.00014317575539853948,0.00021344670406732118,0.005262919120734363
primary_leaves_63,raw,choice_set_id=2015432,0.0002889547063497797,0.000221335904628331,-0.0042337973191881925
primary_leaves_63,raw,choice_set_id=2015433,0.00013992176095766357,0.00015340112201963534,0.001113123236384667
primary_leaves_63,raw,choice_set_id=2015434,0.00014773134761576572,0.0002305399719495091,0.0060218773153600065
primary_leaves_63,raw,choice_set_id=2015435,8.655625212729886e-05,8.897265077138849e-05,0.0002579457188600517
primary_leaves_63,raw,choice_set_id=2015436,0.00015879492871474378,7.713884992987377e-05,-0.007518602823283166
primary_leaves_63,raw,choice_set_id=2015437,0.00011779459875970748,7.144109396914446e-05,-0.004765602635763566
primary_leaves_63,raw,choice_set_id=2015438,0.00020174765533430563,0.00018101332398316972,-0.0014989353008094891
primary_leaves_63,raw,choice_set_id=2015439,0.0001203977943124082,0.0001420056100981767,0.0018865565119321355
primary_leaves_63,raw,choice_set_id=2015440,0.00012755658208233518,0.00010255960729312763,-0.0023305270282645758
primary_leaves_63,raw,choice_set_id=2015441,0.000221271621979561,0.0005106065918653577,0.015128240364199156
primary_leaves_63,raw,choice_set_id=2015442,0.00010477862099620389,0.00014069074333800843,0.0032417882544313044
primary_leaves_63,raw,choice_set_id=2015443,0.00024600197973021783,0.00043434431977559606,0.010213568113639517
primary_leaves_63,raw,choice_set_id=2015444,0.00021085883976875813,0.0001726858345021038,-0.002756801085525067
primary_leaves_63,raw,choice_set_id=2015445,2.6031955527007177e-05,3.0241935483870968e-05,0.0007936841320504911
primary_leaves_63,raw,choice_set_id=2015446,0.00012560418541780963,0.00016435834502103786,0.0032188032251628147
primary_leaves_63,raw,choice_set_id=2015447,0.00013406457096408697,0.0001384992987377279,0.000379907111718188
primary_leaves_63,raw,choice_set_id=2015448,0.00017506490091912327,0.0001376227208976157,-0.002994713078778443
primary_leaves_63,raw,choice_set_id=2015449,0.00012560418541780963,8.50280504908836e-05,-0.003954093858499753
primary_leaves_63,raw,choice_set_id=2015450,0.00010673101766072942,7.889200561009818e-05,-0.0028898380428167255
primary_leaves_63,raw,choice_set_id=2015451,0.00018417608535357578,6.837307152875176e-05,-0.010306117428851931
primary_leaves_63,raw,choice_set_id=2015452,0.00016269972204379485,0.00016698807854137446,0.00033403367016686863
primary_leaves_63,raw,choice_set_id=2015453,0.0002948118963433563,0.0001358695652173913,-0.010832523075083086
primary_leaves_63,raw,choice_set_id=2015454,7.679426880467117e-05,7.933029453015428e-05,0.0002870450026407951
primary_leaves_63,raw,choice_set_id=2015455,0.00018612848201810133,0.0002230890603085554,0.002584172088523613
primary_leaves_63,raw,choice_set_id=2015456,0.00011779459875970748,8.590462833099579e-05,-0.003160072768152733
primary_leaves_63,raw,choice_set_id=2015457,0.0002674783430399987,0.00025026297335203364,-0.0010701168976730553
primary_leaves_63,raw,choice_set_id=2015458,0.00015749333093839342,0.0001796984572230014,0.0017102772647552443
primary_leaves_63,raw,choice_set_id=2015459,9.957222989080245e-05,0.00019854488078541375,0.00810723360047511
primary_leaves_63,raw,choice_set_id=2015460,0.0001581441298265686,0.00014945652173913043,-0.0007005756199176475
primary_leaves_63,raw,choice_set_id=2015461,0.0002889547063497797,0.0004216339410939691,0.007040259690089016
primary_leaves_63,raw,choice_set_id=2015462,7.744506769284635e-05,0.00012491234221598878,0.004719249285812041
primary_leaves_63,raw,choice_set_id=2015463,0.00011454060431883159,0.00024588008415147265,0.009784750744012041
primary_leaves_63,raw,choice_set_id=2015464,6.898468214656902e-05,5.347124824684432e-05,-0.0019826521966478717
primary_leaves_63,raw,choice_set_id=2015465,0.00012169939208875856,0.00011789971949509117,-0.00034717192279599843
primary_leaves_63,raw,choice_set_id=2015466,0.0002407955886248164,0.00011395511921458626,-0.009524773304230915
primary_leaves_63,raw,choice_set_id=2015467,0.0003253994440875897,0.0002726157082748948,-0.003052983608956478
primary_leaves_63,raw,choice_set_id=2015468,9.50166376735762e-05,0.00026428821879382887,0.012630344010888977
primary_leaves_63,raw,choice_set_id=2015469,0.000152286939832992,0.0001832047685834502,0.0023873705247106298
primary_leaves_63,raw,choice_set_id=2015470,0.00011258820765430605,0.0002204593267882188,0.008360014449382464
primary_leaves_63,raw,choice_set_id=2015471,0.0001301597776350359,0.0005009642356241234,0.020878283430271736
primary_leaves_63,raw,choice_set_id=2015472,9.892143100262728e-05,0.00017049438990182327,0.006167139044093746
primary_leaves_63,raw,choice_set_id=2015473,0.00022908120863766317,0.00015603085553997194,-0.005264863031678836
primary_leaves_63,raw,choice_set_id=2015474,5.6619503271240614e-05,3.3748246844319774e-05,-0.0034025829881906017
primary_leaves_63,raw,choice_set_id=2015475,0.00010868341432525496,0.00014244389901823282,0.003013036939116478
primary_leaves_63,raw,choice_set_id=2015476,9.436583878540102e-05,0.00018977910238429172,0.008005493636842328
primary_leaves_63,raw,choice_set_id=2015477,3.449234107328451e-05,2.585904628330996e-05,-0.0015716456180208684
primary_leaves_63,raw,choice_set_id=2015478,0.00017766809647182399,0.00012009116409537166,-0.004719156955686017
primary_leaves_63,raw,choice_set_id=2015479,2.277796108613128e-05,0.0003120617110799439,0.02236063238794161
primary_leaves_63,raw,choice_set_id=2015480,0.00011323900654248123,0.00010518934081346424,-0.0007703038937599108
