source_macro,target_macro,raw_edges_broad,raw_edges_specialized,ipw_edges_broad,ipw_edges_specialized,rate_broad,rate_specialized,row_share_broad,row_share_specialized,row_share_difference,standardized_share_broad,standardized_share_specialized,standardized_share_difference,pooled_standardized_share,plot_edge
19,22,399,158,1007.069983959198,437.8053529262543,0.016171952817190135,0.004214503965357088,0.001913736093691145,0.001014747552041206,-0.000898988541649939,3.514832724053601e-05,1.8637198275800168e-05,-1.651112896473584e-05,2.689276275816809e-05,False
19,23,180,223,485.43312776088715,360.73926067352295,0.007795289069372324,0.0034726323796791,0.000922469056238929,0.0008361233576677452,-8.63456985711838e-05,1.6942380072592723e-05,1.5356525638850487e-05,-1.5858544337422369e-06,1.6149452855721605e-05,False
19,24,593,1266,1856.1434210538864,3014.7415286302567,0.029806730719160734,0.029021207808482632,0.003527231191990428,0.006987583787560086,0.003460352595569658,6.478232636036273e-05,0.00012833633769853707,6.355401133817435e-05,9.655933202944991e-05,False
19,25,20,16,72.4394919872284,29.00092101097107,0.0011632637901817795,0.0002791754275794185,0.00013765683878254299,6.721848740798823e-05,-7.043835137455476e-05,2.528252266536074e-06,1.2345575755290735e-06,-1.2936946910070004e-06,1.8814049210325738e-06,False
19,26,161,126,416.8193234205246,263.02216815948486,0.00669345977838512,0.002531965320377637,0.0007920821755026107,0.000609634166161887,-0.0001824480093407236,1.4547650325319386e-05,1.1196748203635796e-05,-3.3509021216835903e-06,1.287219926447759e-05,False
19,27,102,246,255.2330061197281,359.0316345691681,0.004098638821634343,0.0034561940311298007,0.0004850195357747911,0.0008321654128924841,0.000347145877117693,8.908033567253454e-06,1.5283832680495646e-05,6.375799113242193e-06,1.2095933123874551e-05,False
19,28,90,181,203.08832812309265,292.3096544742584,0.003261277679249896,0.0028138993496989867,0.0003859289522348623,0.0006775168561397843,0.00029158790390492194,7.088102246420466e-06,1.2443504749209969e-05,5.355402502789503e-06,9.765803497815218e-06,False
19,29,4285,6432,13523.655213952065,11138.208178162575,0.21716853597022814,0.10722121650656478,0.0256990154744033,0.025816197557592784,0.00011718208318948348,0.0004719968487983718,0.0004741490547479014,2.1522059495296224e-06,0.0004730729517731366,False
19,30,3521,10494,10408.099254012108,16161.067114830017,0.16713762969161755,0.15557343231325454,0.019778521380227985,0.03745820644616416,0.017679685065936177,0.0003632590429254796,0.0006879701450757173,0.0003247111021502377,0.0005256145940005985,False
19,31,60,82,159.13964867591858,126.31610536575317,0.002555531324261414,0.0012159735448508857,0.0003024132329027619,0.00029277613406629145,-9.637098836470424e-06,5.55422417279765e-06,5.377225941604589e-06,-1.7699823119306104e-07,5.46572505720112e-06,False
20,0,740,1047,2154.4165048599243,2261.5089815855026,0.018510353520972883,0.016705089608074798,0.002953741207142677,0.0019469601211139396,-0.0010067810860287373,8.449456080467453e-05,5.569463565051992e-05,-2.8799925154154613e-05,7.009459822759722e-05,False
20,1,7144,7430,23333.106768012047,19512.157935738564,0.20047379605764276,0.144130467496486,0.03199008121032655,0.01679825005652916,-0.015191831153797391,0.0009151065284379359,0.00048052983023064486,-0.0004345766982072911,0.0006978181793342904,False
20,2,24,22,68.65569293498993,61.556729316711426,0.0005898771869725587,0.0004547011254824818,9.412810794456811e-05,5.2994924248241933e-05,-4.113318369632618e-05,2.6926235517582714e-06,1.5159699293912804e-06,-1.176653622366991e-06,2.1042967405747757e-06,False
20,3,7330,10594,27451.11507022381,19009.786397218704,0.23585497203001915,0.1404195993832685,0.037635939746111104,0.016365752392604297,-0.021270187353506807,0.0010766116515654664,0.00046815782550863,-0.0006084538260568363,0.0007723847385370482,False
20,4,559,1102,1495.4271321296692,2717.340670824051,0.012848437067824337,0.02007218179162718,0.0020502557107627576,0.002339391072356616,0.0002891353615938584,5.8649503686802547e-05,6.692049416216878e-05,8.270990475366229e-06,6.278499892448566e-05,False
20,5,12438,23702,41502.1177277565,44490.29024100304,0.3565786231570653,0.32863645080204695,0.05690010034718486,0.03830222279961467,-0.01859787754757019,0.001627681185119161,0.0010956713084647384,-0.0005320098766544226,0.0013616762467919498,False
20,6,19,58,74.86172449588776,105.40867352485657,0.0006431982778087073,0.0007786223053010043,0.00010263668143205341,9.07475873160291e-05,-1.1889094116024308e-05,2.9360193435632103e-06,2.595920561967281e-06,-3.4009878159592924e-07,2.7659699527652457e-06,False
20,7,7843,19619,25666.1503739357,44308.68988323212,0.22051888103915612,0.32729502334183197,0.03518872317270118,0.03814588088037448,0.002957157707673304,0.0010066067069670129,0.0010911990000006064,8.459229303359357e-05,0.0010489028534838097,False
20,8,205,324,628.744255065918,760.1054792404175,0.00540205592061577,0.005614671551469027,0.0008620189321577702,0.0006543838949884536,-0.00020763503716931663,2.4658866830260894e-05,1.8719270216021618e-05,-5.939596614239276e-06,2.1689068523141258e-05,False
20,9,342,207,958.2951480150223,348.18338441848755,0.008233497063904275,0.002571926392561038,0.0013138387405182356,0.00029975523856731143,-0.0010140835019509242,3.758359976825578e-05,8.574782100205164e-06,-2.9008817668050615e-05,2.3079190934230473e-05,False
20,10,51,52,175.27502489089966,107.31472742557526,0.0015059310336739268,0.0007927017546724603,0.00024030500250779948,9.238853190816211e-05,-0.00014791647059963738,6.874151871180483e-06,2.6428613339894886e-06,-4.231290537190994e-06,4.758506602584986e-06,False
