candidate,stage,covariate,mean_broad,mean_specialized,smd
downstream_deterministic,raw,log1p_classified_n,2.2868925619687075,2.3532781189898873,0.04166338547059525
downstream_deterministic,raw,log1p_author_mean_prior_works,3.209505742669135,3.347896761793421,0.08582562297707508
downstream_deterministic,raw,log1p_author_max_prior_works,3.881475079299076,4.055166270617057,0.09054443977012792
downstream_deterministic,raw,log1p_author_mean_prior_citations,5.604050463930059,5.916303913696698,0.10966455872369034
downstream_deterministic,raw,log1p_author_max_prior_citations,6.361042672028933,6.708085577423165,0.10835534423940346
downstream_deterministic,raw,log1p_institution_mean_prior_works,7.043100472204729,7.262178292842723,0.05547485083186663
downstream_deterministic,raw,log1p_institution_max_prior_works,7.363128330614916,7.631148305758384,0.06424413741120914
downstream_deterministic,raw,log1p_institution_mean_prior_citations,9.601447175877231,9.961377591168008,0.06734876736675441
downstream_deterministic,raw,log1p_institution_max_prior_citations,9.93590153712648,10.34509979894767,0.07339238831052869
downstream_deterministic,raw,log1p_history_n,6.56408728265432,6.595123056715496,0.02219454502796703
downstream_deterministic,raw,log1p_prior_prestige,0.8366584859745303,0.94650435048933,0.17137805465723405
downstream_deterministic,raw,choice_prevalence,0.5358831199799119,0.5696159447870783,0.24253683138236637
downstream_deterministic,raw,publication_year=2015,0.15838793418337682,0.15425536557097774,-0.011379654728300428
downstream_deterministic,raw,publication_year=2016,0.1578247255741635,0.15477595162956964,-0.008395666017597997
downstream_deterministic,raw,publication_year=2017,0.1604565049943256,0.1579479047392968,-0.006856677026245941
downstream_deterministic,raw,publication_year=2018,0.1677625903168488,0.16740310902896083,-0.0009624785155145161
downstream_deterministic,raw,publication_year=2019,0.1664668849615488,0.18224962996062222,0.041606330412483974
downstream_deterministic,raw,publication_year=2020,0.18910135996973648,0.18336803907057278,-0.014727808898674363
downstream_deterministic,raw,lead_country=AD,6.511082187437128e-07,8.727343815455079e-07,0.00025390200988984277
downstream_deterministic,raw,lead_country=AE,0.0011231616773329045,0.0008469887172899154,-0.008803688789586461
downstream_deterministic,raw,lead_country=AF,4.6879791749547316e-05,3.229117211718379e-05,-0.002318756373715597
downstream_deterministic,raw,lead_country=AG,8.594628487417008e-05,4.3200351886502636e-05,-0.005319659153718881
downstream_deterministic,raw,lead_country=AL,0.0001536615396235162,8.465523500991426e-05,-0.006322000249883547
downstream_deterministic,raw,lead_country=AM,0.00039001382302748393,0.0002526566034574245,-0.007663820210835178
downstream_deterministic,raw,lead_country=AO,1.3673272593617967e-05,1.7454687630910158e-05,0.0009585117539675893
downstream_deterministic,raw,lead_country=AR,0.001956580197324857,0.0027722407629793056,0.016794898114705168
downstream_deterministic,raw,lead_country=AS,2.604432874974851e-06,4.800039098500293e-06,0.0011410988791313273
downstream_deterministic,raw,lead_country=AT,0.003079741874657761,0.004143742843578072,0.01773725542973119
downstream_deterministic,raw,lead_country=AU,0.014614123969702632,0.020453402965900522,0.044501056019099636
downstream_deterministic,raw,lead_country=AW,1.1068839718643117e-05,2.1818359538637698e-06,-0.0034526569973880256
downstream_deterministic,raw,lead_country=AZ,0.0005013533284326588,0.0002670567207529254,-0.01195571861650664
downstream_deterministic,raw,lead_country=BA,0.000489633380495272,0.0001610194933951462,-0.018222791904449743
